		PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.17187	0.25587	NaN	0	NaN	NaN	NaN	NaN	NaN	0.0011499	NaN	NaN	NaN 
																					 
Model 41114	NRAS  | NF2  | EP300  | d13q14.2 	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.17187	0.25587	NaN	0	NaN	NaN	0.00056623	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41115	NRAS  | NF2  | EP300 	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.17187	0.25587	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41116	NRAS  | NF2  | EP300  | PI3K_only-DOWN 	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0.25587	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 41117	NRAS  | NF2  | EP300  | TGFB-DOWN 	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.17187	0.25587	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 41118	d19p12  | NRAS  | NF2  | EP300 	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0.00056623	NaN	NaN	NaN	NaN	NaN	0.17187	0.25587	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41119	NF2  | EP300  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.25587	NaN	0	NaN	NaN	NaN	NaN	NaN	0.0011499	0.17187	NaN	NaN 
																					 
Model 41120	NF2  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.22059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0011499	0.17187	NaN	NaN 
																					 
Model 41121	NF2  | d13q14.2  | PI3K_only-DOWN 	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.22059	NaN	NaN	NaN	NaN	0.00056623	NaN	NaN	NaN	0.17187	NaN	NaN 
																					 
Model 41122	NF2  | EP300  | d13q14.2  | PI3K_only-DOWN 	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.25587	NaN	0	NaN	NaN	0.00056623	NaN	NaN	NaN	0.17187	NaN	NaN 
																					 
Model 41123	NF2  | EP300  | PI3K_only-DOWN 	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.25587	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.17187	NaN	NaN 
																					 
Model 41124	NF2  | EP300  | PI3K_only-DOWN  | TGFB-DOWN 	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.25587	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	0.17187	0	NaN 
																					 
Model 41125	NF2  | PI3K_only-DOWN 	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.22059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.17187	NaN	NaN 
																					 
Model 41126	CREBBP  | NRAS  | NF2  | d13q14.2 	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.17187	0.25587	NaN	NaN	NaN	NaN	0.00056623	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4121	NRAS  | NF2  | SMARCA4  | TGFB-UP 	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.21195	0.2752	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	0.0014346	NaN	NaN	NaN 
																					 
Model 4122	d19p12  | NRAS  | NF2  | SMARCA4 	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0.0007064	NaN	NaN	NaN	NaN	NaN	0.21195	0.2752	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4123	d(FANCG,PAX5)  | NRAS  | NF2  | SMARCA4 	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	0.0007064	NaN	NaN	NaN	NaN	0.21195	0.2752	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4124	CREBBP  | NRAS  | NF2  | TGFB-UP 	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	0.21195	0.31921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0014346	NaN	NaN	NaN 
																					 
Model 4125	CREBBP  | KRAS  | NRAS  | NF2 	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.020019	0	NaN	NaN	0.21195	0.31921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4126	CREBBP  | NF1  | NRAS  | NF2 	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.020019	NaN	NaN	0.0007064	0.21195	0.31921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4127	CREBBP  | NRAS  | NF2  | EP300 	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.21195	0.31921	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4128	CREBBP  | NRAS  | NF2  | SMARCA4 	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.21195	0.31921	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4129	CREBBP  | NRAS  | NF2  | d13q14.2 	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	0.21195	0.31921	NaN	NaN	NaN	NaN	0.0007064	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41210	CREBBP  | NRAS  | NF2 	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	0.21195	0.31921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41211	CREBBP  | NRAS  | NF2  | TGFB-DOWN 	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	0.21195	0.31921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 41212	KRAS  | NRAS  | NF2  | SMARCA4 	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	NaN	NaN	0.21195	0.31921	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41213	KRAS  | NF1  | NRAS  | NF2 	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	NaN	0.0007064	0.21195	0.31921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41214	NF1  | NRAS  | NF2  | SMARCA4 	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	0.0007064	0.21195	0.2752	NaN	NaN	NaN	0.020019	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41215	NF1  | NRAS  | NF2  | EP300 	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	0.0007064	0.21195	0.31921	NaN	0.020019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41216	NF1  | NRAS  | NF2  | TGFB-UP 	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	0.0007064	0.21195	0.2752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0014346	NaN	NaN	NaN 
																					 
Model 41217	NF1  | NRAS  | NF2  | d13q14.2 	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	0	0.21195	0.2752	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41218	NF1  | NRAS  | NF2 	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	0.0007064	0.21195	0.2752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41219	NF1  | NRAS  | NF2  | TGFB-DOWN 	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	0.0007064	0.21195	0.31921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 41220	d19p12  | d(FANCG,PAX5)  | NRAS  | NF2 	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0	0	NaN	NaN	NaN	NaN	0.21195	0.2752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41221	d19p12  | CREBBP  | NRAS  | NF2 	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0.0007064	NaN	0.020019	NaN	NaN	NaN	0.21195	0.31921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41222	d19p12  | NF1  | NRAS  | NF2 	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	NaN	0	0.21195	0.2752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41223	d19p12  | NRAS  | NF2  | EP300 	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0.0007064	NaN	NaN	NaN	NaN	NaN	0.21195	0.31921	NaN	0.020019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41224	d19p12  | NRAS  | NF2  | TGFB-UP 	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	0.0007064	NaN	NaN	NaN	NaN	NaN	0.21195	0.2752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0014346	NaN	NaN	NaN 
																					 
Model 41225	d19p12  | NRAS  | NF2  | d13q14.2 	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0	NaN	NaN	NaN	NaN	NaN	0.21195	0.2752	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41226	d19p12  | NRAS  | NF2 	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	0.0007064	NaN	NaN	NaN	NaN	NaN	0.21195	0.2752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4131	d19p12  | NRAS  | SMARCA4  | TGFB-UP 	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	0.00068387	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	0.019381	NaN	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 4132	NRAS  | EP300  | d13q14.2  | TGFB-UP 	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	0.00068387	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 4133	d19p12  | NRAS  | EP300  | TGFB-UP 	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	0.00068387	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 4134	d19p12  | CREBBP  | NRAS  | TGFB-UP 	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	0.00068387	NaN	0.019381	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 4135	CREBBP  | NRAS  | d13q14.2  | TGFB-UP 	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.019381	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	NaN	0.00068387	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 4136	NRAS  | SMARCA4  | d13q14.2  | TGFB-UP 	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	0.019381	0.00068387	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 4137	NRAS  | EP300  | SMARCA4  | TGFB-UP 	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0	NaN	0	NaN	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 4138	NRAS  | EP300  | IL-1-UP  | TGFB-UP 	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	0	0.0013888	NaN	NaN	NaN 
																					 
Model 4139	NRAS  | EP300  | TGFB-UP 	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 41310	NRAS  | EP300  | d13q14.2  | IL-1-UP 	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN 
																					 
Model 41311	NRAS  | EP300  | d13q14.2 	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	0.00068387	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41312	NRAS  | EP300  | d13q14.2  | PI3K_only-DOWN 	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.20519	NaN	NaN	0.019381	NaN	NaN	0.00068387	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 41313	NRAS  | EP300  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.20519	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	0.0013888	0	NaN	NaN 
																					 
Model 41314	NRAS  | EP300  | SMARCA4  | d13q14.2 	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0	NaN	0	0.00068387	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41315	NRAS  | EP300 	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41316	NRAS  | EP300  | PI3K_only-DOWN 	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.20519	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 41317	CREBBP  | NRAS  | EP300  | TGFB-UP 	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.41277	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 41318	CREBBP  | NRAS  | EP300  | SMARCA4 	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.41277	NaN	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41319	CREBBP  | NRAS  | EP300  | d13q14.2 	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.41277	NaN	NaN	0	NaN	NaN	0.00068387	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41320	NRAS  | EP300  | IL-1-UP 	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41277	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN 
																					 
Model 41321	NRAS  | EP300  | IL-1-UP  | PI3K_only-DOWN 	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.20519	NaN	NaN	0.019381	NaN	NaN	NaN	NaN	0	NaN	0	NaN	NaN 
																					 
Model 41322	CREBBP  | NRAS  | SMARCA4  | TGFB-UP 	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	0.0013888	NaN	NaN	NaN 
																					 
Model 41323	CREBBP  | NRAS  | SMARCA4  | d13q14.2 	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	0	0.00068387	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41324	CREBBP  | NRAS  | SMARCA4  | IL-1-UP 	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	0	NaN	NaN	0	NaN	NaN	NaN	NaN 
																					 
Model 41325	CREBBP  | NRAS  | SMARCA4 	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.41277	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41326	CREBBP  | NRAS  | SMARCA4  | PI3K_only-DOWN 	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.20519	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 4141	NRAS  | NF2  | SMARCA4  | TGFB-UP 	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.18872	NaN	NaN	NaN	0.013729	NaN	NaN	NaN	0.00098378	NaN	NaN	NaN 
																					 
Model 4142	CREBBP  | NRAS  | NF2  | TGFB-UP 	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.013729	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00098378	NaN	NaN	NaN 
																					 
Model 4143	CREBBP  | KRAS  | NRAS  | NF2 	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.013729	0	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4144	CREBBP  | NRAS  | NF2  | EP300 	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.29238	0.2189	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4145	CREBBP  | NRAS  | NF2  | SMARCA4 	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4146	CREBBP  | NRAS  | NF2 	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.013729	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 4147	CREBBP  | NRAS  | NF2  | PI3K_only-DOWN 	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.013729	NaN	NaN	NaN	0.14534	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 4148	CREBBP  | NRAS  | NF2  | TGFB-DOWN 	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	0.013729	NaN	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 4149	KRAS  | NRAS  | NF2  | SMARCA4 	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0	NaN	NaN	0.29238	0.2189	NaN	NaN	NaN	0.013729	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41410	NRAS  | NF2  | EP300  | TGFB-UP 	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	0.013729	NaN	NaN	NaN	NaN	NaN	0.00098378	NaN	NaN	NaN 
																					 
Model 41411	NRAS  | NF2  | EP300  | SMARCA4 	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41412	NRAS  | NF2  | EP300 	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	0.013729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN 
																					 
Model 41413	NRAS  | NF2  | EP300  | PI3K_only-DOWN 	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.14534	0.2189	NaN	0.013729	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN 
																					 
Model 41414	NRAS  | NF2  | EP300  | TGFB-DOWN 	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.2189	NaN	0.013729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN 
																					 
Model 41415	NRAS  | NF2  | TGFB-UP 	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.29238	0.18872	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.00098378	NaN	NaN	NaN 
																					 
Model 41416	NRAS  | NF2  | SMARCA4 	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0 
