Model	ModelDescription	CVError	PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
Model 22525	NRAS  & ¬EP300   |  NF2  & ¬TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30387	0/0.2275	0/NaN	-1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/0.031368	0 /NaN 
Model	ModelDescription	CVError	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0 
Model 22526	¬NF1  & NRAS   |  ¬CREBBP  & NF2 	NA	0/NaN	0/NaN	0/NaN	0/0.031368	0/NaN	0/NaN	-1/0	1/0.30387	0/0.2275	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3101	NRAS  | NF2  | SMARCA4 	 0.36036	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.17923	0/NaN	0/NaN	0/NaN	1/0.013038	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3102	d19p12  | NRAS  | NF2 	NA	0/NaN	1/0.00046006	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.17923	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3103	CREBBP  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.013038	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.20789	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3104	NRAS  | NF2  | EP300 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.20789	0/NaN	1/0.013038	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3105	NRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.17923	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0009343	0/NaN	0/NaN	0 /NaN 
Model 3106	NRAS  | NF2  | d13q14.2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.17923	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00046006	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3107	NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.17923	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3108	NRAS  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.13803	1/0.17923	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0 /NaN 
Model 3109	NRAS  | NF2  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.20789	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0 /NaN 
Model 31010	KRAS  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0.27768	1/0.20789	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3111	NF2  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0011499	1/0.17187	0/NaN	0 /NaN 
Model 3112	d19p12  | NF2  | PI3K_only-DOWN 	NA	0/NaN	1/0.00056623	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	0/NaN	0 /NaN 
Model 3113	CREBBP  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25587	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	0/NaN	0 /NaN 
Model 3114	KRAS  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.25587	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	0/NaN	0 /NaN 
Model 3115	NRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0011499	0/NaN	0/NaN	0 /NaN 
Model 3116	KRAS  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0.17187	1/0.25587	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3117	NRAS  | NF2  | EP300 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	1/0.25587	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3118	d19p12  | NRAS  | NF2 	NA	0/NaN	1/0.00056623	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3119	NF2  | EP300  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25587	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	0/NaN	0 /NaN 
Model 31110	NF2  | d13q14.2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00056623	0/NaN	0/NaN	0/NaN	1/0.17187	0/NaN	0 /NaN 
Model 31111	NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	0/NaN	0 /NaN 
Model 31112	NF2  | PI3K_only-DOWN  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25587	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	1/0	0 /NaN 
Model 31113	NRAS  | NF2  | d13q14.2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00056623	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31114	NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31115	NRAS  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	1/0.22059	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0 /NaN 
Model 31116	NRAS  | NF2  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.17187	1/0.25587	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0 /NaN 
Model 31117	CREBBP  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.17187	1/0.25587	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3121	NRAS  | NF2  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.2752	0/NaN	0/NaN	0/NaN	1/0.020019	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3122	d19p12  | NRAS  | NF2 	NA	0/NaN	1/0.0007064	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.2752	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3123	d(FANCG,PAX5)  | NRAS  | NF2 	NA	0/NaN	0/NaN	1/0.0007064	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.2752	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3124	CREBBP  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.020019	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.31921	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3125	KRAS  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0.21195	1/0.31921	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3126	NF1  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0007064	1/0.21195	1/0.2752	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3127	NRAS  | NF2  | EP300 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.31921	0/NaN	1/0.020019	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3128	NRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.2752	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0014346	0/NaN	0/NaN	0 /NaN 
Model 3129	NRAS  | NF2  | d13q14.2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.2752	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0007064	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31210	NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.2752	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31211	NRAS  | NF2  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.21195	1/0.31921	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0 /NaN 
Model 3131	NRAS  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	1/0.0013888	0/NaN	0/NaN	0 /NaN 
Model 3132	CREBBP  | NRAS  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0013888	0/NaN	0/NaN	0 /NaN 
Model 3133	d19p12  | NRAS  | EP300 	NA	0/NaN	1/0.00068387	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3134	d19p12  | CREBBP  | NRAS 	NA	0/NaN	1/0.00068387	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3135	d19p12  | NRAS  | SMARCA4 	NA	0/NaN	1/0.00068387	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3136	d19p12  | NRAS  | TGFB-UP 	NA	0/NaN	1/0.00068387	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0013888	0/NaN	0/NaN	0 /NaN 
Model 3137	d19p12  | NRAS  | d13q14.2 	NA	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3138	NRAS  | EP300  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	1/0	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3139	NRAS  | EP300  | d13q14.2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	1/0.00068387	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31310	NRAS  | d13q14.2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00068387	0/NaN	0/NaN	1/0.0013888	0/NaN	0/NaN	0 /NaN 
Model 31311	NRAS  | SMARCA4  | d13q14.2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	1/0.019381	1/0.00068387	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31312	NRAS  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0013888	0/NaN	0/NaN	0 /NaN 
Model 31313	NRAS  | IL-1-UP  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	1/0.0013888	0/NaN	0/NaN	0 /NaN 
Model 31314	NRAS  | IL-1-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31315	NRAS  | IL-1-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.20519	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0	0/NaN	0 /NaN 
Model 31316	NRAS  | TGFB-UP  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.20519	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0013888	1/0	0/NaN	0 /NaN 
Model 31317	NRAS 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31318	NRAS  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.20519	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0 /NaN 
Model 31319	NRAS  | SMARCA4  | IL-1-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31320	NRAS  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31321	NRAS  | SMARCA4  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.20519	0/NaN	0/NaN	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0 /NaN 
Model 31322	NRAS  | d13q14.2  | IL-1-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31323	NRAS  | d13q14.2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00068387	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31324	NRAS  | d13q14.2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.20519	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00068387	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0 /NaN 
Model 31325	NRAS  | EP300  | IL-1-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 31326	NRAS  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.41277	0/NaN	0/NaN	1/0.019381	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0013888	0/NaN	0/NaN	0 /NaN 
Model 3141	NRAS  | NF2  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29238	1/0.18872	0/NaN	0/NaN	0/NaN	1/0.013729	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3142	CREBBP  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.013729	0/NaN	0/NaN	0/NaN	1/0.29238	1/0.2189	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3143	KRAS  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0.29238	1/0.2189	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3144	NRAS  | NF2  | EP300 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29238	1/0.2189	0/NaN	1/0.013729	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3145	NRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29238	1/0.18872	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00098378	0/NaN	0/NaN	0 /NaN 
Model 3146	NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29238	1/0.18872	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3147	NRAS  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.14534	1/0.18872	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0 /NaN 
Model 3148	NRAS  | NF2  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.29238	1/0.2189	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0 /NaN 
Model 3151	NRAS  | NF2  | SMARCA4 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30387	1/0.19613	0/NaN	0/NaN	0/NaN	1/0.014268	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3152	d19p12  | NRAS  | NF2 	NA	0/NaN	1/0.00050345	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30387	1/0.19613	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3153	CREBBP  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.014268	0/NaN	0/NaN	0/NaN	1/0.30387	1/0.2275	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3154	NRAS  | NF2  | EP300 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30387	1/0.2275	0/NaN	1/0.014268	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3155	NRAS  | NF2  | d13q14.2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30387	1/0.19613	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00050345	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3156	NRAS  | NF2  | IL-1-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30387	1/0.19613	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.00050345	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3157	NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30387	1/0.19613	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 3158	NRAS  | NF2  | PI3K_only-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.15105	1/0.19613	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0 /NaN 
Model 3159	NRAS  | NF2  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.30387	1/0.2275	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0 /NaN 
Model 31510	KRAS  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	1/0.30387	1/0.2275	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4101	NRAS  | NF2  | SMARCA4  | TGFB-UP 	 0.36036	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.17923	0/NaN	0/NaN	0/NaN	1/0.013038	0/NaN	0/NaN	0/NaN	1/0.0009343	0/NaN	0/NaN	0 /NaN 
Model 4102	d19p12  | NRAS  | NF2  | SMARCA4 	NA	0/NaN	1/0.00046006	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.17923	0/NaN	0/NaN	0/NaN	1/0.013038	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4103	CREBBP  | NRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.013038	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.20789	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.0009343	0/NaN	0/NaN	0 /NaN 
Model 4104	CREBBP  | KRAS  | NRAS  | NF2 	NA	0/NaN	0/NaN	0/NaN	1/0.013038	1/0	0/NaN	0/NaN	1/0.27768	1/0.20789	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 4105	d19p12  | CREBBP  | NRAS  | NF2 	NA	0/NaN	1/0.00046006	0/NaN	1/0.013038	0/NaN	0/NaN	0/NaN	1/0.27768	1/0.20789	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
