		PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
Model 41414	KRAS  | BRAF  | SMARCA4  | PI3K_only-DOWN 	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.042676	0.18848	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 41415	KRAS  | BRAF  | PI3K_only-DOWN 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	0.042676	0.27414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.065209	NaN	NaN 
																					 
Model 4151	BRAF  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	0.06135	NaN	NaN 
																					 
Model 4152	CREBBP  | BRAF  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.3015	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	0.06135	NaN	NaN 
																					 
Model 4153	BRAF  | NF2  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35507	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	0.06135	NaN	NaN 
																					 
Model 4154	BRAF  | NF2  | PIK3CA  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.27081	NaN	NaN	0	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 4155	BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.35507	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 4156	BRAF  | PIK3CA  | TGFB-UP  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.29783	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	0.029647	0.06135	NaN	NaN 
																					 
Model 4157	BRAF  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.38209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 4158	BRAF  | PIK3CA  | PI3K_only-DOWN 	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.29783	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 4159	CREBBP  | BRAF  | NF2  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.27448	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 41510	BRAF  | PI3K_only-DOWN  | Wnt-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.31095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	0 
																					 
Model 41511	BRAF  | TGFB-UP  | PI3K_only-DOWN  | Wnt-DOWN 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.31095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.029647	0.06135	NaN	0 
																					 
Model 41512	BRAF  | PIK3CA  | PI3K_only-DOWN  | Wnt-DOWN 	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.22669	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	0 
																					 
Model 41513	CREBBP  | BRAF  | PIK3CA  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.21724	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 41514	CREBBP  | BRAF  | PI3K_only-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.3015	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	NaN 
																					 
Model 41515	CREBBP  | BRAF  | PI3K_only-DOWN  | Wnt-DOWN 	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	0	NaN	0.23036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	0 
																					 
Model 41516	BRAF  | NF2  | PI3K_only-DOWN  | Wnt-DOWN 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1 
	Feature Importance Scores:	NaN	NaN	NaN	NaN	NaN	0.28393	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06135	NaN	0 
