Model	ModelDescription	CVError	PTEN	d19p12	d(FANCG,PAX5)	CREBBP	KRAS	BRAF	NF1	NRAS	NF2	CDKN2A	EP300	PIK3CA	SMARCA4	d13q14.2	H2O2-UP	IL-1-UP	TGFB-UP	PI3K_only-DOWN	TGFB-DOWN	Wnt-DOWN 
Model 41424	PTEN  | CREBBP  | NF2  | SMARCA4 	NA	1/0.046086	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0 /NaN 
Model 41425	PTEN  | CREBBP  | NF2  | PI3K_only-DOWN 	NA	1/0	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0 /NaN 
Model 41426	PTEN  | CREBBP  | NF2  | TGFB-DOWN 	NA	1/0.046086	0/NaN	0/NaN	1/0.11035	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1502	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0 /NaN 
Model 4151	NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4152	CREBBP  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4153	CREBBP  | KRAS  | NF2  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092349	1/0	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4154	KRAS  | NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4155	KRAS  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4156	CREBBP  | NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4157	CREBBP  | NF2  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	0/NaN	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4158	CREBBP  | NF2  | H2O2-UP  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 4159	NF2  | EP300  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 41510	NF2  | EP300  | SMARCA4  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	1/0	0/NaN	1/0	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 41511	NF2  | EP300  | H2O2-UP  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	1/0	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 41512	NF2  | EP300  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	1/0	0 /NaN 
Model 41513	NF2  | SMARCA4  | H2O2-UP  | TGFB-UP 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.25086	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	1/0	0/NaN	1/0.18589	0/NaN	0/NaN	0 /NaN 
Model 41514	NF2  | SMARCA4  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	1/0	0 /NaN 
Model 41515	CREBBP  | NF2  | TGFB-UP  | TGFB-DOWN 	NA	0/NaN	0/NaN	0/NaN	1/0.092349	0/NaN	0/NaN	0/NaN	0/NaN	1/0.1257	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	0/NaN	1/0.18589	0/NaN	1/0	0 /NaN 
